date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-29 18:43:02,CDCgov,,68,591,808,"Help prevent the spread of #COVID19. Avoid close contact with people who are sick, wash hands often for at least 20 seconds, avoid touching your face, and practice social distancing by putting space between yourself and others. https://bit.ly/38Wbhsw",,,#COVID19,1244334265401257986,https://twitter.com/CDCgov/status/1244334265401257986
2020-03-29 15:11:02,CDCgov,,49,383,651,"While #socialdistancing for #COVID19, take the time to check in on friends and family to see how they are doing. Set up a daily phone or video call to touch base and share the best and most challenging parts of the day. #TogetherApart https://bit.ly/2Qj4ing",,,#socialdistancing #COVID19 #TogetherApart,1244280915360198656,https://twitter.com/CDCgov/status/1244280915360198656
2020-03-29 02:34:57,CDCgov,,59,197,345,"The Governors of New York, New Jersey, and Connecticut will have full discretion to implement CDC's Domestic Travel Advisory. Read full statement: https://bit.ly/3bzmFwhThe",,,,1244090641971281920,https://twitter.com/CDCgov/status/1244090641971281920
2020-03-29 02:34:57,CDCgov,,27,244,383,"CDC’s Domestic Travel Advisory for residents of NY, NJ, & CT does not apply to employees of critical infrastructure industries, incl. but not limited to trucking, public health professionals, financial services, & food supply. https://bit.ly/3bzmFwh",,,,1244090640608174080,https://twitter.com/CDCgov/status/1244090640608174080
2020-03-29 02:34:57,CDCgov,,272,1781,2449,"Domestic Travel Advisory: Due to extensive community transmission of #COVID19 in New York, New Jersey, and Connecticut, CDC urges residents to refrain from non-essential domestic travel for 14 days effective immediately. Read more: https://bit.ly/3bzmFwh",,,#COVID19,1244090638829867008,https://twitter.com/CDCgov/status/1244090638829867008
2020-03-28 20:25:02,CDCgov,,180,662,1367,"While staying home to prevent #COVID19, do that thing around the house you have been putting off! Repair, paint, or clean, and then share your before and after pics online. Your friends will have plenty of time to “like” and retweet. https://bit.ly/38Wbhsw #PhysicalDistance",,,#COVID19 #PhysicalDistance,1243997547997380609,https://twitter.com/CDCgov/status/1243997547997380609
2020-03-28 19:28:01,CDCgov,,101,1250,1767,"#PetOwners: There’s no evidence that pets in the US can spread #COVID19 to people. The virus spreads mostly from person to person through respiratory droplets when an infected person coughs or sneezes. See steps to protect your &amp; your family’s health: http://bit.ly/33DJ8Wt.",,,#PetOwners #COVID19,1243983201409757191,https://twitter.com/CDCgov/status/1243983201409757191
2020-03-28 18:30:05,CDCgov,,42,381,532,"Parents: Closing schools is one way to slow the spread of #COVID19, but – as you know – being home all the time can be hard. Find tips to support the health and well-being of yourself and your children while you’re home together: https://bit.ly/33LN1se.",,,#COVID19,1243968618620223489,https://twitter.com/CDCgov/status/1243968618620223489
2020-03-28 17:56:48,CDCgov,,12,127,240,"Clinicians and public health officials should discourage the public from misusing non-pharmaceutical chloroquine phosphate (a chemical used in home aquariums). See CDC health advisory: https://bit.ly/2QU8xpt",,,,1243960244750950400,https://twitter.com/CDCgov/status/1243960244750950400
2020-03-28 17:56:48,CDCgov,,46,332,511,"Do not ingest aquarium use products or any other chemicals that contain chloroquine phosphate to treat #COVID19. These chemicals are not intended for human consumption and can lead to serious health consequences, including death. See CDC health advisory: https://bit.ly/2QU8xpt",,,#COVID19,1243960243765358593,https://twitter.com/CDCgov/status/1243960243765358593
2020-03-28 17:56:48,CDCgov,,7,108,191,"Chloroquine phosphate, when used without a prescription and supervision of a healthcare provider, can cause serious health consequences, including death. See CDC health advisory: https://bit.ly/2QU8xpt",,,,1243960242767085568,https://twitter.com/CDCgov/status/1243960242767085568
2020-03-28 17:56:47,CDCgov,,99,790,998,"NEW CDC Health Alert Network advisory: Severe Illness Associated with Using Non-Pharmaceutical Chloroquine Phosphate to Prevent and Treat #Coronavirus Disease 2019 (COVID-19). https://bit.ly/2QU8xpt",,,#Coronavirus,1243960241311678465,https://twitter.com/CDCgov/status/1243960241311678465
2020-03-28 17:05:25,CDCgov,DrMattMcCarthy,401,2126,6544,"CDC does not have updated guidance scheduled to come out on this topic. See current CDC guidance regarding the use of facemasks:",,,,1243947313715961857,https://twitter.com/CDCgov/status/1243947313715961857
2020-03-28 15:08:01,CDCgov,,74,610,766,"Most people who have died from #coronavirus are over 65. If you have a serious underlying condition, you also could get very sick from #COVID19 even if you’re younger. Learn more at https://bit.ly/3dtqipr.",,,#coronavirus #COVID19,1243917769999073282,https://twitter.com/CDCgov/status/1243917769999073282
2020-03-27 22:00:26,CDCgov,,61,522,781,"#CDCTRAVELNOTICE: #COVID19. Global #Pandemic Notice. Avoid all nonessential international travel. If you travel, your plans may be disrupted due to travel restrictions and flight cancellations. https://bit.ly/2wz98Gm",,,#CDCTRAVELNOTICE #COVID19 #Pandemic,1243659169800077314,https://twitter.com/CDCgov/status/1243659169800077314
2020-03-27 21:25:36,CDCgov,,28,364,392,"RECALL ALERT: Guan’s Mushroom Co. recalls enoki mushrooms for Listeria, bacteria that is especially dangerous to pregnant women, adults 65 and older, and people with weakened immune systems. Don’t eat, serve, or sell recalled enoki mushrooms. Learn more: https://go.usa.gov/xdHkd",,,,1243650403486531586,https://twitter.com/CDCgov/status/1243650403486531586
2020-03-27 19:54:06,CDCgov,,60,691,1081,"Don’t put family at risk for #COVID19 by visiting them in person. Call grandparents or invite them to a video chat. Keep your loved ones safe by staying connected while physically distant: https://bit.ly/38Wbhsw. #PhysicalDistance #TogetherAlone",,,#COVID19 #PhysicalDistance #TogetherAlone,1243627374857592832,https://twitter.com/CDCgov/status/1243627374857592832
2020-03-27 18:02:02,CDCgov,,45,359,597,"Slow the spread of #COVID19 by staying home and watching the latest new releases or your favorite reruns from the comfort of your own couch. Recreate the movie theater experience by making some stovetop popcorn or other delicious snacks. https://bit.ly/38Wbhsw #PhysicalDistance",,,#COVID19 #PhysicalDistance,1243599172890177536,https://twitter.com/CDCgov/status/1243599172890177536
2020-03-27 15:06:02,CDCgov,,17,93,164,"#HCPs: Today at 2pm ET log in to COCA Facebook profile or call in. The rescheduled COCA Call Topic: Underlying Medical Conditions and People at Higher Risk for Coronavirus Disease 2019 (#COVID19). Learn more about the event at https://bit.ly/3bmWwAG.",,,#HCPs #COVID19,1243554882134704140,https://twitter.com/CDCgov/status/1243554882134704140
2020-03-26 20:56:01,CDCgov,,51,179,263,"#HCPs: Call or log in for the next (rescheduled) COCA Call, Friday, March 27, at 2pm ET. Topic: Underlying Medical Conditions and People at Higher Risk for Coronavirus Disease 2019 (#COVID19). Learn more: https://bit.ly/3bmWwAG.",,,#HCPs #COVID19,1243280571503120385,https://twitter.com/CDCgov/status/1243280571503120385
2020-03-26 19:33:02,CDCgov,,61,864,1243,"Bored and stressed while at home? Work out that stress while keeping physical distance from others – go for a walk or stream your favorite workout online. #PhysicalDistance #StayAtHome #COVID19 https://bit.ly/2QAPMaG",,,#PhysicalDistance #StayAtHome #StayAtHome #COVID19,1243259685601456128,https://twitter.com/CDCgov/status/1243259685601456128
2020-03-26 17:12:00,CDCgov,,208,1034,1714,"Staying at home helps to protect you, your family, healthcare workers and first responders and slow the spread of #coronavirus. Learn more at http://coronavirus.gov. #COVID19",,,#coronavirus #COVID19,1243224192977219584,https://twitter.com/CDCgov/status/1243224192977219584
2020-03-26 16:37:02,CDCgov,,112,879,2596,"Parents: Stay flexible with a learning schedule while kids are home during the COVID-19 outbreak. Keep bedtime and morning routines consistent during the week. Structure the day for learning, free time, healthy foods, and physical activity. See more: https://bit.ly/33LN1se.",,,,1243215392929185794,https://twitter.com/CDCgov/status/1243215392929185794
2020-03-26 15:58:02,CDCgov,,40,267,373,"Has #COVID19 put your work life or school life on hold? Use this pause to get prepared for possible community spread. Start with a plan for your home: https://bit.ly/39Rl0Sf. #TogetherApart",,,#COVID19 #TogetherApart,1243205581562941443,https://twitter.com/CDCgov/status/1243205581562941443
2020-03-25 20:43:32,CDCgov,,661,1048,1399,"As of March 25, 41 US states and 1 US territory report some community spread of #coronavirus (COVID-19). Of those, thirteen states report #COVID19 cases are “widespread.” See CDC’s map to stay up to date on what is happening in your state. https://bit.ly/39gqyEH",,,#coronavirus #COVID19,1242915042049351682,https://twitter.com/CDCgov/status/1242915042049351682
2020-03-25 18:46:03,CDCgov,,87,1807,2236,"Use this national pause to keep your distance while staying connected. Play it safe to protect yourself and others from #COVID19. https://bit.ly/2QAPMaG #PhysicalDistance",,,#COVID19 #PhysicalDistance,1242885473485406210,https://twitter.com/CDCgov/status/1242885473485406210
2020-03-25 17:50:03,CDCgov,,19,193,336,"#Infections put you and your family at risk for a life-threatening condition called #sepsis. Do you know steps you can take to get ahead of sepsis? http://bit.ly/2puh6ZY",,,#Infections #sepsis,1242871380485574657,https://twitter.com/CDCgov/status/1242871380485574657
2020-03-25 17:05:28,CDCgov,,23,343,481,"2) Live, infectious virus was NOT found. The authors’ finding does not indicate SARS-CoV-2 was transmitted from these surfaces. @NEJM study shows infectious SARS-CoV-2 virus can survive for only up to 72 hrs on plastic &amp; steel &amp; up to 24 hrs on cardboard. https://bit.ly/2QL1cIZ.",,@NEJM,,1242860162458759168,https://twitter.com/CDCgov/status/1242860162458759168
2020-03-25 17:05:28,CDCgov,,58,488,582,"1) A recent @CDCMMWR documented SARS-CoV-2 RNA was found on surfaces in cruise ship cabins up to 17 days after cabins were vacated on the Diamond Princess, before disinfection occurred. https://bit.ly/2WHhg1X #COVID19",,@CDCMMWR,#COVID19,1242860161473052678,https://twitter.com/CDCgov/status/1242860161473052678
2020-03-25 15:18:02,CDCgov,,11,121,198,"#HCPs: Today at 2pm ET log in to COCA Facebook profile or call in. COCA Call Topic: #COVID19 Update: Optimization Strategies for Healthcare Personal Protective Equipment (PPE). Learn more about the event at https://bit.ly/2xYnMXN.",,,#HCPs #COVID19,1242833123576090627,https://twitter.com/CDCgov/status/1242833123576090627
2020-03-24 21:40:02,CDCgov,,63,385,471,"NEW #CDCTRAVELNOTICES: #COVID19 in Romania, Qatar, Singapore, Saudi Arabia, Philippines, Ecuador, South Africa, Indonesia, and India. Avoid all nonessential travel to these areas. More information: https://bit.ly/2uB0W19.",,,#CDCTRAVELNOTICES #COVID19,1242566871964102657,https://twitter.com/CDCgov/status/1242566871964102657
2020-03-24 21:11:01,CDCgov,,23,123,192,"#HCPs: COCA Call on Wed, March 25, at 2pm ET can also be found on COCA’s Facebook profile via Facebook Live. Topic: #COVID19 Update: Optimization Strategies for Healthcare Personal Protective Equipment (PPE). Learn more: https://bit.ly/2xYnMXN.",,,#HCPs #COVID19,1242559569924145158,https://twitter.com/CDCgov/status/1242559569924145158
2020-03-24 20:38:26,CDCgov,,44,631,821,"Parents: A key to slowing the spread of #COVID19 is to limit social interactions and practice #socialdistancing. Press pause on play dates &amp; keep any groups as small as possible. #StayAtHome https://bit.ly/2y0L4fG",,,#COVID19 #socialdistancing #StayAtHome #StayAtHome,1242551370403794944,https://twitter.com/CDCgov/status/1242551370403794944
2020-03-24 16:26:00,CDCgov,,17,116,239,"Too many people in the United States suffer from #tuberculosis. #ItsTimetoEndTB! Find out how: https://bit.ly/2DNjakC. #WorldTBDay",,,#tuberculosis #ItsTimetoEndTB #WorldTBDay,1242487841059483648,https://twitter.com/CDCgov/status/1242487841059483648
2020-03-24 14:42:45,CDCgov,,40,213,302,"#HCPs: Today at 2pm ET log in to COCA Facebook profile or call in. COCA Call Topic: Underlying Medical Conditions and People at Higher Risk for Coronavirus Disease 2019 (#COVID19). Learn more about the event at https://bit.ly/3di0iNC.",,,#HCPs #COVID19,1242461857195180033,https://twitter.com/CDCgov/status/1242461857195180033
2020-03-23 22:12:01,CDCgov,,98,726,857,"NEW CDC TRAVEL NOTICES: #COVID19 in Australia, Brazil, Canada, Chile, Japan, Israel, Pakistan, Thailand, and Turkey. Avoid all nonessential travel to these areas. More information: https://bit.ly/2uB0W19",,,#COVID19,1242212533815164933,https://twitter.com/CDCgov/status/1242212533815164933
2020-03-23 20:45:02,CDCgov,,36,162,228,"#HCPs: COCA Call on Tues, March 24, at 2pm ET can also be found on COCA’s Facebook profile via Facebook Live. Topic: Underlying Medical Conditions and People at Higher Risk for Coronavirus Disease 2019 (#COVID19). Learn more: https://bit.ly/3di0iNC",,,#HCPs #COVID19,1242190642970836993,https://twitter.com/CDCgov/status/1242190642970836993
2020-03-23 20:22:01,CDCgov,,54,653,781,"Do you or does someone you know communicate using American Sign Language? Watch videos on coronavirus disease 2019 #COVID19, part of the #ASL video series on the CDC Streaming Health YouTube channel: https://bit.ly/2UwOFda.",,,#COVID19 #ASL,1242184851748421634,https://twitter.com/CDCgov/status/1242184851748421634
2020-03-23 18:53:59,CDCgov,,165,1245,2185,"Together we can help stop the spread of coronavirus. Learn ways to protect yourself and others at http://www.cdc.gov/covid19. #COVID19",,,#COVID19,1242162695761207306,https://twitter.com/CDCgov/status/1242162695761207306
2020-03-23 17:55:02,CDCgov,,34,296,452,"CDC recommends that travelers defer all cruise travel worldwide because of the increased risk for #COVID19. A new @CDCMMWR report summarizes COVID-19 outbreaks on cruise ships. https://bit.ly/MMWR_CruiseShips",,@CDCMMWR,#COVID19,1242147859178360834,https://twitter.com/CDCgov/status/1242147859178360834
2020-03-23 15:47:53,CDCgov,,182,1316,1749,"Know the facts about #COVID19. Don’t share rumors &amp; unintentionally spread misinformation. Federal, state &amp; local governments are posting current and accurate information. For help in distinguishing rumor from fact, see @FEMA Coronavirus Rumor Control: https://bit.ly/3ahGFDq",,@fema,#COVID19,1242115861114163201,https://twitter.com/CDCgov/status/1242115861114163201
2020-03-22 19:55:00,CDCgov,,170,1706,2131,"We all have a role to play to reducing and slowing transmission of #COVID19. Physical or social distancing is one way to prevent the spread of COVID-19. This means avoiding crowded places and maintaining distance from others. More tips: http://cdc.gov/covid19. #StayAtHome",,,#COVID19 #StayAtHome #StayAtHome,1241815661648596994,https://twitter.com/CDCgov/status/1241815661648596994
2020-03-21 21:54:02,CDCgov,,181,1798,2339,"Have you prepared a space in your home in case someone gets #COVID19? If a person you live with gets sick, you should separate them from others. Use an extra room or other area, and – if possible - have them use a separate bathroom. https://bit.ly/39Rl0Sf",,,#COVID19,1241483232333496321,https://twitter.com/CDCgov/status/1241483232333496321
2020-03-21 20:28:01,CDCgov,,73,558,838,"A new report in @CDCMMWR shows serious disease &amp; death from COVID-19 in US is higher in older age groups, similar to other countries. Communities should encourage hand hygiene &amp; social distancing to help slow the spread of COVID-19 &amp; protect older adults. http://bit.ly/2xP3EaF",,@CDCMMWR,,1241461585140420609,https://twitter.com/CDCgov/status/1241461585140420609
2020-03-21 18:29:24,CDCgov,,72,1128,1349,"Blood donors who are well: schedule appointment to donate today. Urgent need for donated blood! US #blood centers are following safety measures for #COVID19, incl. social distancing for donors and staff and adhering to environmental cleaning practices. See https://bit.ly/2Qz0MFt",,,#blood #COVID19,1241431731061866496,https://twitter.com/CDCgov/status/1241431731061866496
2020-03-21 17:18:00,CDCgov,,83,865,1323,"Practice physical or social distancing by putting space between yourself and others. Continue to practice healthy habits (washing your hands for at least 20 seconds & staying home if sick) to help slow the spread of #COVID19. Learn more: http://cdc.gov/covid19. #StayAtHome",,,#COVID19 #StayAtHome #StayAtHome,1241413763682586630,https://twitter.com/CDCgov/status/1241413763682586630
2020-03-21 13:20:00,CDCgov,,642,3787,4654,"Everyone has a role to play to reduce & slow transmission of #COVID19. Physical or social distancing is one way to prevent the spread of COVID-19. This means avoiding crowded places and maintaining distance from others. More prevention tips: https://bit.ly/2QbLFkW. #StayAtHome",,,#COVID19 #StayAtHome #StayAtHome,1241353868924948484,https://twitter.com/CDCgov/status/1241353868924948484
2020-03-20 19:20:02,CDCgov,,68,489,668,"Feeling stressed or anxious about #COVID19? Make time to do activities that you enjoy and can help you relax. https://bit.ly/2TxN9Hb",,,#COVID19,1241082087026962435,https://twitter.com/CDCgov/status/1241082087026962435
2020-03-20 17:12:52,CDCgov,,67,743,1323,"Heads up: People who will get a test to see if they are still contagious should follow different guidance. Also, people with weakened immune systems might have special guidance. Learn more: https://bit.ly/2wf7sS7.",,,,1241050085049413632,https://twitter.com/CDCgov/status/1241050085049413632
2020-03-20 17:12:00,CDCgov,,283,5133,7372,"If you had #COVID19 and will not have a test to see if you are still contagious, only leave your sick room and home when ALL of the following are true: •No fever for at least 72 hours (3 days) •Other symptoms have improved •It has been 7 days since you started feeling sick",,,#COVID19,1241049866005917696,https://twitter.com/CDCgov/status/1241049866005917696
2020-03-20 15:15:05,CDCgov,,69,656,755,"Prepare for the possible spread of #COVID19 in your community. Preparation is especially important for older adults and people with underlying medical conditions. Learn what actions you should take: https://bit.ly/38ofRQc.",,,#COVID19,1241020445639442434,https://twitter.com/CDCgov/status/1241020445639442434
2020-03-20 00:53:40,CDCgov,,218,1181,1969,"Are you isolating yourself at home because you have #COVID19? Thank you for helping to stop the spread of the virus and protect others! See when you can stop home isolation: https://bit.ly/2wf7sS7",,,#COVID19,1240803662190071811,https://twitter.com/CDCgov/status/1240803662190071811
2020-03-19 15:00:01,CDCgov,,804,8647,14607,"Practice social distancing by putting space between yourself and others. Continue to practice healthy habits, like washing your hands for at least 20 seconds and staying home if you’re sick, to help slow the spread of #COVID19. Learn more: http://www.coronavirus.gov.",,,#COVID19,1240654263501688834,https://twitter.com/CDCgov/status/1240654263501688834
2020-03-18 18:34:02,CDCgov,,168,858,1209,"Older adults & persons with severe chronic conditions: Talk to your doctor about getting extra necessary medications or consider using mail order for medications in case there is a #COVID19 outbreak in your community. https://bit.ly/38ofRQc",,,#COVID19,1240345734425251841,https://twitter.com/CDCgov/status/1240345734425251841
2020-03-18 17:25:00,CDCgov,,950,8348,21771,"If you get sick, remember: #Antibiotics do NOT work on viruses, like those that cause #colds or #flu. Talk to your doctor about the best treatment and what you can do to keep yourself and others healthy. http://bit.ly/2P5PNS5",,,#Antibiotics #colds #flu,1240328361924272129,https://twitter.com/CDCgov/status/1240328361924272129
2020-03-18 17:07:29,CDCgov,,235,925,1147,"New in @CDCMMWR: 8 out of 10 deaths associated with #COVID19 occurred in older adults. Everyone has a role to play in practicing social distancing to prevent the spread of COVID-19 and protect those who are at greatest risk. Read more: http://bit.ly/2xP3EaF.",,@CDCMMWR,#COVID19,1240323954461507585,https://twitter.com/CDCgov/status/1240323954461507585
2020-03-18 16:46:00,CDCgov,,227,2304,3138,"Think you might have #COVID19? Learn steps you can take to manage your health at home and help prevent the spread to others in your home and community: https://bit.ly/2QqHMJ7.",,,#COVID19,1240318546938343425,https://twitter.com/CDCgov/status/1240318546938343425
2020-03-17 23:27:04,CDCgov,,971,9430,21832,"Practice social distancing by putting space between yourself and others. Continue to practice healthy habits, like washing your hands for at least 20 seconds and staying home if you’re sick, to help slow the spread of #COVID19. Learn more: http://www.coronavirus.gov",,,#COVID19,1240057093526339593,https://twitter.com/CDCgov/status/1240057093526339593
2020-03-17 19:08:03,CDCgov,,75,147,290,"New data from @NCHStats show the #obesity rate among adults has continued to increase. Read more at https://bit.ly/2Ukhiu6.",,@NCHStats,#obesity,1239991907654217728,https://twitter.com/CDCgov/status/1239991907654217728
2020-03-17 17:38:03,CDCgov,,178,750,1204,"Interested in receiving a weekly email with updates on #COVID19? The novel #coronavirus situation is rapidly evolving. Sign up for automatic weekly updates: https://bit.ly/2uRrYHS.",,,#COVID19 #coronavirus,1239969256940261378,https://twitter.com/CDCgov/status/1239969256940261378
2020-03-17 16:33:00,CDCgov,,199,2277,2892,"Older adults appear to be twice as likely to have serious #COVID19 illness. Take everyday precautions to reduce your risk of exposure: •Avoid close contact with people who are sick •Wash your hands often •Avoid touching your face, nose &amp; eyes https://bit.ly/2TY8Bqo",,,#COVID19,1239952887708446720,https://twitter.com/CDCgov/status/1239952887708446720
2020-03-17 14:40:03,CDCgov,,55,225,341,"#HCPs: Today at 2pm ET log in to COCA Facebook profile or call in. COCA Call Topic: #COVID19 Update and Information for Long-term Care Facilities. Learn more about the event at https://bit.ly/39Y0orr.",,,#HCPs #COVID19,1239924465242460162,https://twitter.com/CDCgov/status/1239924465242460162
2020-03-16 22:08:01,CDCgov,,116,813,1357,"The newest CDC Health Alert Network (HAN) Update recommends all people defer any travel on cruise ships, including river cruises, worldwide because of the increased risk of #COVID19 spread onboard ships. Learn more: https://emergency.cdc.gov/han/2020/HAN00430.asp",,,#COVID19,1239674810084573184,https://twitter.com/CDCgov/status/1239674810084573184
2020-03-16 01:06:52,CDCgov,,1106,10502,14013,"New: Starting immediately and for the next 8 weeks, CDC recommends cancelling all events of 50 or more people. Full recommendation here: https://bit.ly/3ahDsU2 #COVID19",,,#COVID19,1239357433383960576,https://twitter.com/CDCgov/status/1239357433383960576
2020-03-15 19:51:01,CDCgov,,254,674,1202,"All healthcare providers & staff play a vital role to protect patients & personnel against #COVID19 &amp; possible wider community spread. #HCPs, CDC has updated resources for you: https://bit.ly/2WejXYE",,,#COVID19 #HCPs,1239277947065958401,https://twitter.com/CDCgov/status/1239277947065958401
2020-03-14 23:06:36,CDCgov,,266,1128,1685,"CDC Briefing Room: Dr. Nancy Messonnier gives an update on #COVID19. For more info visit http://cdc.gov/COVID19.",,,#COVID19,1238964776845422592,https://twitter.com/CDCgov/status/1238964776845422592
2020-03-14 20:27:01,CDCgov,,157,953,1403,"Older adults & people w/ severe chronic health conditions: If #COVID19 starts spreading in your community, take extra measures to put distance between yourself and other people. Keep away from others who are sick, avoid crowds &amp; wash your hands often. https://bit.ly/38ofRQc",,,#COVID19,1238924618683031552,https://twitter.com/CDCgov/status/1238924618683031552
2020-03-14 18:42:00,CDCgov,,264,2943,4789,"Everyone can help prevent the spread of #COVID19. Practice healthy habits like avoiding close contact with people who are sick. Learn more prevention tips: http://bit.ly/37Ay6Cm.",,,#COVID19,1238898187676442624,https://twitter.com/CDCgov/status/1238898187676442624
2020-03-14 14:55:00,CDCgov,,130,1473,2046,"Older adults and people w/ severe chronic medical conditions may be at higher risk for severe illness from #COVID19. If you or a loved one are at increased risk of getting COVID-19, act now: stay home when possible &amp; make a plan in case you get sick. https://bit.ly/2IAEkr5.",,,#COVID19,1238841061277040640,https://twitter.com/CDCgov/status/1238841061277040640
2020-03-13 23:02:41,CDCgov,,147,553,897,"CDC Briefing Room: Dr. Nancy Messonnier gives an update on #COVID19. For more info visit http://cdc.gov/COVID19",,,#COVID19,1238601402294861825,https://twitter.com/CDCgov/status/1238601402294861825
2020-03-13 18:02:02,CDCgov,,88,390,733,"Schools have an important role in slowing and stopping the spread of diseases. Ensure students have safe and healthy learning environments. Work with local health departments to plan for possible spread of #COVID19. https://bit.ly/2TQdRLs",,,#COVID19,1238525742931234819,https://twitter.com/CDCgov/status/1238525742931234819
2020-03-13 17:35:38,CDCgov,,80,866,1130,"Local healthcare systems are preparing for the possibility of a #COVID19 outbreak in your community. You can too. Develop a plan for home-based actions. https://bit.ly/2TrXBRE.",,,#COVID19,1238519097832456192,https://twitter.com/CDCgov/status/1238519097832456192
2020-03-13 16:24:00,CDCgov,,47,30,160,"Thanks for all the great questions! #askCDC",,,#askCDC,1238501070525140995,https://twitter.com/CDCgov/status/1238501070525140995
2020-03-13 16:23:11,CDCgov,,28,136,213,"Q: #askCDC What are the ideal community responses that should be occurring to protect individuals from the spread of COVID-19, while ensuring food, supplies, etc. are able … - @SamanthaBahna A: Thank you for all the questions! A final answer from Dr. Butler to wrap up our Q&amp;A:",,@SamanthaBahna,#askCDC,1238500866203803650,https://twitter.com/CDCgov/status/1238500866203803650
2020-03-13 16:20:49,CDCgov,,25,142,254,"Q: Did weather temperature have effect on covid19 #askCDC - @Ahmadseyarsafi A:",,@Ahmadseyarsafi,#askCDC,1238500271820607489,https://twitter.com/CDCgov/status/1238500271820607489
2020-03-13 16:15:54,CDCgov,,35,171,243,"Q: #COVID19 #coronavirus #askCDC I keep hearing that many people will get only a mild case but nothing about what should be done about it. Stay home until fever free for 24 hours and then go back to normal life? Or are there still risks of spreading it? - @Meganhalla A:",,@Meganhalla,#COVID19 #coronavirus #askCDC,1238499033024548864,https://twitter.com/CDCgov/status/1238499033024548864
2020-03-13 16:12:23,CDCgov,,18,131,146,"Q: #askCDC We're hearing this virus is most dangerous for the elderly. What specific age group does it impact most, why, and what should those people be doing to self protect? - @MaureenMcKeon3 A:",,@MaureenMcKeon3,#askCDC,1238498147405631495,https://twitter.com/CDCgov/status/1238498147405631495
2020-03-13 16:09:26,CDCgov,,29,194,257,"Q: #askCDC after an individual is sickened with the COVID-19 virus; how long before no longer symptomatic or contagious? - @ellewrsp A:",,@ellewrsp,#askCDC,1238497404627955713,https://twitter.com/CDCgov/status/1238497404627955713
2020-03-13 16:01:43,CDCgov,Victori93908916,39,187,246,"Choose a room that can be used to separate sick or self-quarantined household members from others. Wash hands often. Clean “high-tough” surfaces every day. Don't share personal household items, like eating utensils. Follow doctor’s & health dept’s advice http://bit.ly/3cYRko8",,,,1238495463546015746,https://twitter.com/CDCgov/status/1238495463546015746
2020-03-13 15:39:46,CDCgov,,33,158,263,"Q: #askCDC Which medicine can Be used against Corana virus? - @JKap121 A:",,,#askCDC,1238489942264815616,https://twitter.com/CDCgov/status/1238489942264815616
2020-03-13 15:36:19,CDCgov,dvngdlphn9,41,162,232,"As of March 11, 81 state and local public health labs in 50 states and the DC have successfully verified and are using COVID-19 diagnostic tests. Contact your state health department regarding questions about testing. For the latest on testing from CDC: http://bit.ly/2IPwmdv",,,,1238489073456689153,https://twitter.com/CDCgov/status/1238489073456689153
2020-03-13 15:31:18,CDCgov,,21,85,122,"Q: Visiting in a hospital where all precautions being taken to minimize exposure from visitors. I asked if it would be ok to wear a mask to protect myself. Hospital staff feel if there's a need to wear mask one should not visit? Hospital easy place… #askCDC - @shareideas26 A:",,@shareideas26,#askCDC,1238487810874789889,https://twitter.com/CDCgov/status/1238487810874789889
2020-03-13 15:26:36,CDCgov,,12,86,118,"Q: #askCDC Any recommendations for domestic travels, as many passengers from high-risk countries have landed in numerous regional airports? - @eatrightchef A:",,@eatrightchef,#askCDC,1238486628970254336,https://twitter.com/CDCgov/status/1238486628970254336
2020-03-13 15:17:50,CDCgov,,33,170,302,"Q: How afraid of coronavirus should I be? #askCDC - @Boomstick824 A:",,@Boomstick824,#askCDC,1238484420052557826,https://twitter.com/CDCgov/status/1238484420052557826
2020-03-13 15:01:05,CDCgov,,199,714,966,"Our #COVID19 Twitter Q&amp;A with CDC’s Deputy Director for Infectious Diseases, Dr. Jay Butler, starts now: #askCDC",,,#COVID19 #askCDC,1238480207230701568,https://twitter.com/CDCgov/status/1238480207230701568
2020-03-13 14:47:02,CDCgov,,22,167,250,"#HCPs: Today at 2pm ET log in to COCA Facebook profile or call in. COCA Call Topic: #COVID19 Update and Infection Prevention and Control Recommendations. Learn more about the event at https://bit.ly/2QbJH4c.",,,#HCPs #COVID19,1238476669528277003,https://twitter.com/CDCgov/status/1238476669528277003
2020-03-12 21:54:02,CDCgov,,147,1259,1761,"#CDCTRAVELNOTICE: There is sustained community spread of #COVID19 globally. Older adults and all people with chronic medical conditions should consider postponing nonessential travel. More information: https://bit.ly/2IDv2KQ.",,,#CDCTRAVELNOTICE #COVID19,1238221740473552898,https://twitter.com/CDCgov/status/1238221740473552898
2020-03-12 21:24:29,CDCgov,,81,851,1206,"#CDCTRAVELNOTICE: #Coronavirus in most of #Europe. CDC recommends avoiding all nonessential travel to most of Europe. More information: https://bit.ly/33cPoUB.",,,#CDCTRAVELNOTICE #Coronavirus #Europe,1238214303016194050,https://twitter.com/CDCgov/status/1238214303016194050
2020-03-12 19:15:04,CDCgov,,126,990,1613,"#Caregivers: Older adults and people with severe chronic health conditions may be at higher risk for more serious #COVID19 illness. Watch for symptoms such as fever, cough, and shortness of breath, and for emergency warning signs. Find out more: https://bit.ly/38ofRQc.",,,#Caregivers #COVID19,1238181735143219200,https://twitter.com/CDCgov/status/1238181735143219200
